@relation homes-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute postal-code {84003,84004,84005,84013,84020,84042,84043,84045,84049,84057,84058,84062,84074,84078,84097,84601,84604,84606,84629,84633,84651,84653,84655,84660,84663,84664}
@attribute bedrooms {1,2,3,4,5,6,7,8}
@attribute bathrooms {1,2,3,4,5,6,8}
@attribute square-feet numeric
@attribute lot-size numeric
@attribute cars {0,1,2,3,4,5,6,7,8,10,12}
@attribute type {'Condo/Townhome/Row Home/Co-Op','Mfd/Mobile Home','Multi-Family Home','Single Family Home'}
@attribute cost numeric

@data
84058,3,2,0.179852,0.000209,2,'Condo/Townhome/Row Home/Co-Op',260900
84058,3,2,0.181308,0.000209,2,'Condo/Townhome/Row Home/Co-Op',249900
84058,3,2,0.181308,0.000209,2,'Condo/Townhome/Row Home/Co-Op',249900
84601,6,3,0.437364,0.004709,4,'Single Family Home',629900
84003,5,3,0.313234,0.002407,3,'Single Family Home',499990
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',194900
84655,5,2,0.411373,0.003244,2,'Single Family Home',294900
84663,4,3,0.431542,0.015592,4,'Single Family Home',509900
84655,2,1,0.093357,0.025743,6,'Single Family Home',250000
84663,4,3,0.464185,0.010255,2,'Single Family Home',573000
84058,3,2,0.189417,0.000105,2,'Condo/Townhome/Row Home/Co-Op',270000
84043,4,2,0.250546,0.001884,3,'Single Family Home',394590
84660,3,2,0.421977,0.002407,2,'Single Family Home',397055
84660,5,2,0.254392,0.355065,1,'Single Family Home',799900
84058,3,2,0.181308,0.000209,2,'Condo/Townhome/Row Home/Co-Op',249900
84062,5,3,0.217798,0.000419,2,'Single Family Home',289900
84043,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',181293
84005,3,2,0.228922,0.00136,2,'Single Family Home',254900
84663,4,2,0.211976,0.001256,2,'Single Family Home',280000
84651,3,2,0.295041,0.001988,2,'Single Family Home',309900
84651,3,2,0.303254,0.001884,2,'Single Family Home',302900
84651,3,2,0.349517,0.002512,3,'Single Family Home',334900
84651,4,2,0.36719,0.001988,2,'Single Family Home',355900
84660,4,2,0.415948,0.002302,2,'Single Family Home',379900
84660,3,2,0.291091,0.002198,2,'Single Family Home',328900
84664,4,2,0.415948,0.003349,2,'Single Family Home',421400
84660,4,2,0.516166,0.002302,2,'Single Family Home',427900
84660,3,2,0.349517,0.002407,2,'Single Family Home',349900
84664,4,2,0.415948,0.003349,2,'Single Family Home',446900
84660,4,2,0.516166,0.002302,2,'Single Family Home',420900
84660,5,3,0.388502,0.002407,2,'Single Family Home',355900
84660,5,3,0.496101,0.00429,2,'Single Family Home',428900
84058,3,2,0.401393,0.002093,2,'Single Family Home',445000
84005,3,2,0.247635,0.00157,3,'Single Family Home',314900
84664,4,2,0.516166,0.003767,3,'Single Family Home',443900
84664,3,2,0.391413,0.003349,2,'Single Family Home',428400
84664,3,3,0.388502,0.003453,3,'Single Family Home',410400
84664,5,3,0.496101,0.005128,2,'Single Family Home',500900
84058,3,2,0.256576,0.001256,2,'Single Family Home',320000
84062,4,2,0.352635,0.002302,2,'Single Family Home',442825
84003,4,2,0.299823,0.001465,2,'Single Family Home',341900
84005,3,2,0.354819,0.002198,3,'Single Family Home',313900
84005,4,2,0.317912,0.00157,2,'Single Family Home',320900
84003,3,2,0.227363,0.001465,2,'Single Family Home',338900
84660,3,2,0.244932,0.001465,2,'Single Family Home',276990
84660,3,2,0.297328,0.001779,2,'Single Family Home',295490
84660,3,2,0.232976,0.001465,2,'Single Family Home',289902
84660,6,4,0.604637,0.020511,5,'Single Family Home',829000
84660,3,2,0.183179,0.00136,2,'Single Family Home',274990
84660,4,3,0.417091,0.002512,3,'Single Family Home',394900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',191560
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',190900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',186560
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',213195
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',207900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',207900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',193195
84660,3,2,0.151367,0.000105,2,'Condo/Townhome/Row Home/Co-Op',249900
84606,7,4,0.478116,0.002512,4,'Single Family Home',560000
84005,3,2,0.264788,0.002093,3,'Single Family Home',349900
84660,5,2,0.297328,0.001465,2,'Single Family Home',301990
84058,4,2,0.166649,0.001779,0,'Single Family Home',230000
84660,4,2,0.321551,0.001674,2,'Single Family Home',304995
84660,4,2,0.15854,0.00136,2,'Single Family Home',275990
84660,4,2,0.187649,0.00136,2,'Single Family Home',288990
84660,3,2,0.081817,0.00136,2,'Single Family Home',241995
84097,5,2,0.432581,0.002512,2,'Single Family Home',440000
84005,4,2,0.272586,0.001046,3,'Single Family Home',303980
84660,3,2,0.226947,0.00136,2,'Single Family Home',291065
84660,3,2,0.093773,0.001465,2,'Single Family Home',259115
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',196900
84651,3,2,0.349517,0.001884,2,'Single Family Home',324900
84651,4,2,0.317912,0.002198,2,'Single Family Home',328400
84651,3,2,0.349517,0.001884,2,'Single Family Home',325400
84651,4,2,0.385383,0.002093,2,'Single Family Home',345900
84651,3,2,0.303254,0.001988,2,'Single Family Home',305400
84653,3,2,0.345358,0.003453,2,'Single Family Home',351900
84003,2,1,0.111134,0.005651,1,'Single Family Home',349000
84045,4,3,0.31968,0.002825,3,'Single Family Home',369249
84629,4,2,0.496829,0.00879,3,'Single Family Home',419000
84629,3,2,0.289843,0.008372,3,'Single Family Home',379900
84043,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',179353
84664,4,2,0.361784,0.004395,2,'Single Family Home',424900
84043,6,4,0.348477,0.002512,3,'Single Family Home',531900
84005,3,2,0.204595,0.001465,2,'Single Family Home',264990
84058,3,2,0.189417,0.000105,2,'Condo/Townhome/Row Home/Co-Op',258900
84005,3,2,0.2126,0.001046,2,'Single Family Home',295980
84005,3,2,0.192432,0.001151,2,'Single Family Home',270980
84655,4,2,0.24358,0.002093,2,'Single Family Home',256400
84005,3,2,0.203763,0.001046,2,'Single Family Home',270980
84655,4,2,0.230689,0.00136,2,'Single Family Home',246900
84655,3,2,0.226843,0.001465,2,'Single Family Home',239900
84045,4,2,0.36719,0.002302,3,'Single Family Home',359900
84663,5,3,0.223412,0.003663,0,'Multi-Family Home',299900
84043,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',207000
84043,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',185900
84045,4,2,0.410854,0.00293,2,'Single Family Home',393900
84664,4,2,0.412933,0.003349,2,'Single Family Home',419900
84660,3,2,0.167273,0.000209,2,'Condo/Townhome/Row Home/Co-Op',219900
84651,5,3,0.47375,0.003977,2,'Single Family Home',399900
84003,4,2,0.170184,0.002512,0,'Single Family Home',287900
84664,4,2,0.402433,0.005128,2,'Single Family Home',454900
84043,6,4,0.499636,0.00293,3,'Single Family Home',488400
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',212000
84043,4,2,0.44225,0.003139,2,'Single Family Home',509900
84655,5,3,0.263853,0.003663,3,'Single Family Home',330000
84653,3,2,0.349517,0.003453,2,'Single Family Home',339000
84651,3,2,0.322799,0.004814,2,'Single Family Home',349900
84045,4,2,0.317393,0.002407,3,'Single Family Home',325880
84058,3,2,0.190248,0.000209,2,'Condo/Townhome/Row Home/Co-Op',245900
84058,3,2,0.179852,0.000209,2,'Condo/Townhome/Row Home/Co-Op',245900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',182900
84604,3,2,0.158021,?,0,'Single Family Home',543500
84663,6,3,0.188897,0.001884,2,'Single Family Home',239850
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',194900
84003,3,2,0.177149,0.000105,2,'Condo/Townhome/Row Home/Co-Op',250000
84062,5,4,0.679696,0.006593,5,'Single Family Home',899000
84660,3,2,0.100322,0.052219,0,'Single Family Home',290000
84042,6,3,0.667221,0.01036,3,'Single Family Home',775000
84601,8,4,0.177669,0.001674,0,'Multi-Family Home',400000
84003,4,2,0.406279,0.003977,3,'Single Family Home',605900
84045,4,2,0.436012,0.002302,2,'Single Family Home',385900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',182900
84043,3,2,0.316249,0.001674,2,'Single Family Home',369950
84043,3,2,0.362616,0.001674,2,'Single Family Home',384950
84043,3,2,0.287556,0.001779,2,'Single Family Home',355950
84043,3,2,0.680632,0.005965,3,'Single Family Home',664900
84651,4,2,0.371972,0.001988,3,'Single Family Home',337900
84005,6,4,0.39318,0.055986,3,'Single Family Home',545000
84058,3,2,0.158644,0.001046,2,'Single Family Home',277990
84655,3,3,0.13307,0.026057,0,'Single Family Home',329900
84663,4,2,0.253145,0.023336,3,'Single Family Home',549900
84003,3,2,0.513983,0.003977,3,'Single Family Home',735568
84664,4,3,0.35513,0.001256,2,'Single Family Home',368900
84651,4,2,0.402433,0.003977,2,'Single Family Home',365900
84660,5,3,0.387982,0.002407,2,'Single Family Home',356900
84058,3,2,0.258967,0.001674,3,'Single Family Home',349990
84604,4,3,0.368749,0.004814,3,'Single Family Home',740000
84655,6,4,0.69581,0.046044,12,'Single Family Home',550000
84043,3,2,0.395051,0.002825,3,'Single Family Home',413690
84663,3,3,0.346918,0.002721,1,'Single Family Home',529900
84604,6,4,0.380081,0.003244,2,'Single Family Home',649900
84005,4,2,0.385383,0.055044,3,'Single Family Home',559900
84058,5,3,0.497453,0.003453,3,'Single Family Home',509991
84058,3,2,0.389542,0.002616,3,'Single Family Home',435990
84664,8,5,0.528641,0.010465,3,'Single Family Home',635000
84058,4,2,0.316457,0.001151,3,'Single Family Home',349950
84660,4,3,0.260942,0.00157,3,'Single Family Home',309900
84660,5,3,0.282566,0.00157,2,'Single Family Home',306900
84058,3,2,0.181308,0.000209,2,'Condo/Townhome/Row Home/Co-Op',225900
84058,3,2,0.181308,0.000209,2,'Condo/Townhome/Row Home/Co-Op',278000
84660,6,3,0.251481,0.001465,2,'Single Family Home',279900
84045,5,3,0.504002,0.002302,3,'Single Family Home',530000
84045,3,2,0.476037,0.003767,2,'Single Family Home',422900
84045,5,3,0.417091,0.003244,2,'Single Family Home',391900
84062,3,2,0.200749,0.000105,2,'Condo/Townhome/Row Home/Co-Op',304200
84664,5,3,0.496101,0.004709,2,'Single Family Home',474900
84664,4,2,0.36823,0.004604,2,'Single Family Home',440900
84663,3,3,0.071733,0.000209,2,'Single Family Home',208900
84663,3,3,0.122154,0.000209,2,'Single Family Home',219900
84663,3,3,0.122154,0.000209,2,'Single Family Home',219900
84660,5,2,0.298576,0.002825,3,'Single Family Home',324900
84660,5,2,0.334338,0.002825,3,'Single Family Home',329900
84660,6,3,0.411893,0.002825,3,'Single Family Home',359900
84660,4,2,0.287036,0.002825,3,'Single Family Home',314900
84660,3,2,0.262917,0.002825,3,'Single Family Home',299900
84660,4,2,0.242541,0.002825,3,'Single Family Home',309900
84660,4,2,0.337977,0.002825,3,'Single Family Home',314900
84660,4,2,0.246699,0.002825,3,'Single Family Home',314900
84045,4,2,0.319784,0.002302,2,'Single Family Home',375900
84653,3,2,0.388086,0.003767,2,'Single Family Home',357900
84043,3,2,0.185986,0.000209,1,'Condo/Townhome/Row Home/Co-Op',241900
84062,3,2,0.23308,0.000209,2,'Condo/Townhome/Row Home/Co-Op',325200
84062,3,2,0.203763,0.000105,2,'Condo/Townhome/Row Home/Co-Op',313700
84664,5,2,0.34515,0.000419,2,'Single Family Home',349900
84005,5,3,0.470527,0.006697,3,'Single Family Home',387900
84062,3,2,0.149704,0.000419,2,'Single Family Home',309700
84062,3,2,0.13359,0.000419,2,'Single Family Home',288300
84045,5,3,0.395987,0.003139,3,'Single Family Home',371900
84058,3,2,0.081193,?,1,'Condo/Townhome/Row Home/Co-Op',185900
84664,3,2,0.234848,0.043847,2,'Single Family Home',750000
84003,7,4,0.54382,0.0045,0,'Single Family Home',499000
84651,4,2,0.383512,0.003453,3,'Single Family Home',379900
84005,3,2,0.329556,0.005128,2,'Single Family Home',329300
84604,8,5,0.725855,0.003349,2,'Single Family Home',518900
84655,6,2,0.154382,0.003244,0,'Single Family Home',179900
84664,3,2,0.349205,0.003977,2,'Single Family Home',368400
84045,3,2,0.329556,0.002093,3,'Single Family Home',350000
84058,3,1,0.098971,0.003558,0,'Single Family Home',160000
84660,3,2,0.3097,0.002825,3,'Single Family Home',304900
84664,4,2,0.436012,0.014337,2,'Single Family Home',529900
84664,3,2,0.433621,0.013499,2,'Single Family Home',504900
84045,4,2,0.417299,0.002198,2,'Single Family Home',363900
84005,3,2,0.419898,0.005337,3,'Single Family Home',346900
84660,4,2,0.337353,0.002616,2,'Single Family Home',388900
84604,2,1,0.030045,0.002302,0,'Single Family Home',154900
84045,4,2,0.347853,0.002512,2,'Single Family Home',336900
84651,3,2,0.302734,0.002198,2,'Single Family Home',270900
84653,5,2,0.367606,0.002825,2,'Single Family Home',312900
84664,3,2,0.433621,0.01036,2,'Single Family Home',474900
84045,4,2,0.44225,0.002616,2,'Single Family Home',362900
84660,6,4,0.434037,0.002825,3,'Single Family Home',649700
84606,4,2,0.146481,0.001779,1,'Single Family Home',184900
84660,3,2,0.316561,0.002721,3,'Single Family Home',314900
84005,3,2,0.300759,0.002093,3,'Single Family Home',330000
84651,4,2,0.364695,0.003453,3,'Single Family Home',350505
84651,4,2,0.402121,0.004709,3,'Single Family Home',386900
84005,2,2,0.511592,0.005128,3,'Single Family Home',393900
84664,6,3,0.611914,0.035475,4,'Single Family Home',879000
84043,3,2,0.345774,0.00429,2,'Single Family Home',421500
84058,3,3,0.421561,0.003453,3,'Single Family Home',588000
84043,3,2,0.076827,0.000105,1,'Condo/Townhome/Row Home/Co-Op',185000
84003,3,2,0.517829,?,3,'Single Family Home',634990
84003,3,2,0.414492,0.002616,3,'Single Family Home',699000
84043,5,4,0.221541,?,3,'Single Family Home',386950
84003,3,2,0.243788,0.00157,0,'Single Family Home',337900
84651,5,3,0.188897,0.002825,2,'Single Family Home',290000
84045,5,3,0.303254,0.002512,3,'Single Family Home',399900
84097,5,4,0.344007,0.001779,2,'Single Family Home',399900
84604,7,3,0.460651,0.003349,2,'Single Family Home',484500
84045,5,2,0.374259,0.002616,3,'Single Family Home',385000
84045,3,2,0.190664,0.000105,2,'Condo/Townhome/Row Home/Co-Op',240580
84663,8,4,0.416883,0.003244,2,'Single Family Home',444900
84663,4,3,0.38767,0.009732,2,'Single Family Home',349000
84660,3,1,0.111134,0.00157,2,'Single Family Home',210000
84005,3,2,0.330076,0.001884,3,'Single Family Home',387000
84655,4,2,0.153966,0.003453,2,'Single Family Home',270000
84005,6,3,0.424368,0.01036,3,'Single Family Home',588900
84005,4,3,0.184531,0.00136,2,'Single Family Home',280000
84043,6,3,0.292754,0.002302,2,'Single Family Home',389900
84655,3,2,0.241813,0.000942,2,'Single Family Home',235000
84062,5,3,0.32571,0.001674,2,'Single Family Home',414900
84660,3,2,0.317185,0.001884,3,'Single Family Home',443000
84660,3,2,0.176422,0.00136,2,'Single Family Home',259000
84601,4,2,0.173927,0.005023,2,'Single Family Home',279900
84660,4,3,0.208338,0.002198,2,'Single Family Home',289900
84005,3,2,0.17112,0.000105,2,'Condo/Townhome/Row Home/Co-Op',244900
84042,4,2,0.240877,0.004918,0,'Single Family Home',315000
84003,3,1,0.09107,0.00157,1,'Single Family Home',197000
84057,8,4,0.292026,0.001674,0,'Multi-Family Home',350000
84604,3,2,0.088263,0.000209,1,'Condo/Townhome/Row Home/Co-Op',215000
84663,2,1,0.032124,0.000105,0,'Condo/Townhome/Row Home/Co-Op',98500
84663,3,2,0.119867,0.000942,2,'Single Family Home',232500
84058,3,2,0.081193,?,0,'Single Family Home',211900
84005,3,2,0.292442,0.001884,3,'Single Family Home',324900
84043,5,2,0.180788,?,3,'Single Family Home',376950
84043,7,5,0.676682,0.002302,3,'Single Family Home',775000
84043,6,3,0.37717,0.002093,3,'Single Family Home',700000
84651,6,2,0.273937,0.002407,2,'Single Family Home',354900
84651,4,3,0.346814,0.055044,0,'Single Family Home',525000
84045,6,4,0.366358,0.002512,3,'Single Family Home',497000
84020,5,3,0.356274,0.002825,3,'Single Family Home',575000
84003,5,3,0.186922,0.001151,2,'Condo/Townhome/Row Home/Co-Op',250000
84043,5,3,0.22965,0.001779,2,'Single Family Home',339000
84062,4,3,0.337561,0.001151,2,'Single Family Home',400000
84660,4,2,0.214471,0.002616,2,'Single Family Home',284900
84664,4,2,0.436012,0.01036,2,'Single Family Home',506400
84058,4,2,0.389749,0.003767,3,'Single Family Home',435000
84651,3,2,0.322279,0.002616,2,'Single Family Home',285900
84660,3,2,0.349205,0.002512,2,'Single Family Home',339900
84660,4,2,0.436012,0.003139,3,'Single Family Home',364900
84005,4,2,0.302526,0.005128,3,'Single Family Home',305900
84005,3,2,0.387982,0.00586,3,'Single Family Home',320900
84651,3,2,0.244204,0.002198,2,'Single Family Home',239900
84043,3,2,0.332883,0.001779,2,'Single Family Home',348650
84660,5,3,0.318224,0.000419,2,'Condo/Townhome/Row Home/Co-Op',265000
84003,5,2,0.177461,0.002093,2,'Single Family Home',235000
84062,2,1,0.142738,0.002825,0,'Single Family Home',115000
84663,3,3,0.166233,0.002825,1,'Single Family Home',298000
84003,5,3,0.405552,0.002825,3,'Single Family Home',464900
84663,3,2,0.060713,0.000209,0,'Condo/Townhome/Row Home/Co-Op',159900
84653,4,1,0.152719,0.002721,0,'Single Family Home',210000
84062,8,4,0.483834,0.004081,3,'Mfd/Mobile Home',663000
84664,3,2,0.164154,0.006174,0,'Single Family Home',250000
84057,4,2,0.16561,0.001988,2,'Single Family Home',283900
84062,5,2,0.162075,0.002302,0,'Single Family Home',279900
84651,3,2,0.126313,0.001779,2,'Single Family Home',244900
84606,3,2,0.15906,0.00136,2,'Single Family Home',249000
84663,6,2,0.210937,0.002093,0,'Multi-Family Home',288000
84604,5,3,0.280279,0.002302,2,'Single Family Home',385000
84058,3,2,0.081193,?,0,'Single Family Home',197900
84003,4,3,0.476557,?,3,'Single Family Home',669990
84043,4,3,0.161555,?,3,'Single Family Home',364950
84653,5,3,0.290051,0.00293,3,'Single Family Home',370000
84005,4,2,0.285789,0.003663,3,'Single Family Home',339000
84097,3,1,0.093045,0.001779,0,'Single Family Home',229500
84005,4,3,0.264996,0.001674,2,'Single Family Home',250000
84005,3,2,0.217902,0.001046,2,'Single Family Home',260000
84043,7,6,0.690716,0.002407,3,'Single Family Home',779900
84660,4,2,0.143466,0.010569,0,'Single Family Home',299500
84058,4,3,0.216758,0.001779,2,'Single Family Home',359900
84651,5,2,0.361368,0.003244,2,'Single Family Home',299000
84663,3,2,0.101362,0.000837,1,'Single Family Home',239900
84057,4,3,0.199293,0.001988,4,'Single Family Home',319900
84045,3,2,0.076723,?,1,'Condo/Townhome/Row Home/Co-Op',185000
84663,5,3,0.232976,0.001779,2,'Single Family Home',324900
84655,5,3,0.163011,0.000837,2,'Condo/Townhome/Row Home/Co-Op',205000
84045,3,2,0.328724,0.002093,2,'Single Family Home',339990
84664,5,3,0.362096,0.003349,2,'Single Family Home',499900
84606,3,1,0.084104,0.000105,0,'Condo/Townhome/Row Home/Co-Op',180000
84057,3,1,0.070589,0.001465,0,'Single Family Home',214900
84062,3,2,0.087743,0.001779,0,'Single Family Home',229900
84045,5,3,0.422497,0.002093,3,'Single Family Home',518900
84664,6,4,0.613057,0.011825,3,'Single Family Home',859900
84660,4,3,0.444849,0.003977,2,'Single Family Home',425000
84604,5,3,0.332259,0.002407,2,'Single Family Home',470000
84057,5,3,0.196798,0.002198,2,'Single Family Home',329900
84660,4,3,0.240046,0.002302,2,'Condo/Townhome/Row Home/Co-Op',235000
84043,4,3,0.196486,0.002093,2,'Single Family Home',319900
84003,6,3,0.403368,0.005023,2,'Single Family Home',549000
84663,5,2,0.221229,0.001779,2,'Single Family Home',329900
84663,7,2,0.440898,0.003977,2,'Single Family Home',389000
84097,4,2,0.159788,0.001988,1,'Single Family Home',259900
84043,7,5,0.63385,0.002407,3,'Single Family Home',658500
84043,7,5,0.63385,0.002407,3,'Single Family Home',658500
84664,2,2,0.179021,0.000419,1,'Condo/Townhome/Row Home/Co-Op',249900
84655,4,2,0.229026,0.00157,2,'Single Family Home',259000
84660,3,2,0.287764,0.001674,2,'Single Family Home',318700
84043,4,3,0.127144,0.002825,2,'Single Family Home',295000
84601,3,1,0.087327,0.000105,0,'Condo/Townhome/Row Home/Co-Op',204700
84057,4,3,0.214887,0,2,'Condo/Townhome/Row Home/Co-Op',274900
84663,4,2,0.196174,0.002512,1,'Single Family Home',259000
84058,6,5,0.255016,0.000314,0,'Multi-Family Home',430000
84057,5,2,0.215095,0.001884,2,'Single Family Home',279900
84058,3,1,0.121946,0.001674,0,'Single Family Home',249500
84601,2,1,0.035243,0.000105,0,'Condo/Townhome/Row Home/Co-Op',147000
84663,5,3,0.269883,0.001884,2,'Single Family Home',349900
84655,3,2,0.209689,0.001465,2,'Single Family Home',256900
84604,5,3,0.214263,0.001988,0,'Single Family Home',375000
84663,2,2,0.055099,0.000209,1,'Condo/Townhome/Row Home/Co-Op',184900
84005,3,2,0.197214,0.001674,2,'Single Family Home',245000
84005,3,2,0.112798,0.000105,2,'Condo/Townhome/Row Home/Co-Op',207900
84655,3,2,0.342135,0.00429,4,'Single Family Home',359000
84058,3,2,0.118308,?,2,'Condo/Townhome/Row Home/Co-Op',279900
84664,4,2,0.337041,?,2,'Single Family Home',399990
84664,3,2,0.34515,?,2,'Single Family Home',389990
84043,4,3,0.257511,?,2,'Single Family Home',474990
84043,4,3,0.243476,?,3,'Single Family Home',465990
84058,3,2,0.081193,?,1,'Single Family Home',223900
84058,6,3,0.26063,0.002093,2,'Single Family Home',384000
84045,3,2,0.292026,0.001988,2,'Single Family Home',383400
84057,6,3,0.185778,0.002198,2,'Single Family Home',319500
84045,4,2,0.257511,0.001988,3,'Single Family Home',363400
84003,2,1,0.066535,0.000209,0,'Condo/Townhome/Row Home/Co-Op',158900
84045,2,1,0.289427,0.001988,3,'Single Family Home',350400
84663,4,3,0.298472,0.002512,2,'Single Family Home',356500
84062,4,2,0.134837,0.00136,0,'Single Family Home',239900
84043,4,2,0.217694,0.001988,2,'Single Family Home',404900
84045,3,2,0.208857,0.001988,2,'Single Family Home',293400
84005,3,2,0.077867,0.000209,0,'Condo/Townhome/Row Home/Co-Op',160000
84043,3,2,0.127456,0.000105,1,'Single Family Home',226000
84043,5,3,0.421042,0.005546,2,'Single Family Home',499900
84651,3,2,0.082025,?,0,'Mfd/Mobile Home',64900
84058,4,2,0.381848,0.006174,3,'Single Family Home',499900
84043,4,2,0.20314,0.002093,3,'Single Family Home',358000
84604,5,3,0.285996,0.002616,2,'Single Family Home',415000
84045,3,2,0.184531,0.000209,2,'Condo/Townhome/Row Home/Co-Op',219900
84057,6,3,0.31916,0.002198,2,'Single Family Home',470900
84003,3,3,0.367086,0.002825,3,'Single Family Home',549900
84651,4,2,0.412933,0.004604,2,'Single Family Home',413900
84045,4,2,0.157293,0.002093,2,'Single Family Home',279900
